Name,Description,Tags,URL,Funding,LaunchDate,MarketCap,XFollowers,Status,Investors,XHandle,Logo
Stone Vault,"Stone Vault is an immutable, audited ERC-20 vault protocol on Ethereum. It allocates deposited stablecoin liquidity across Spark (MakerDAO), Aave V3, and Curve Finance strategies to optimize yield. SVT token represents shares of the underlying vault. No admin keys, no upgrades, no owner privileges.",Yield Aggregator,https://stva.io,,,,,Live,,@stvaio,https://icons.llama.fi/stone-vault.jpg
Knit Finance,"Developed Single infrastructure which will allow various assets , liquidity to move from one chain to another seamlessely as well enable liquidity staking for DPoS assets",Bridge,https://knit.finance,,,"$9,297",,Live,,@KnitFinance,https://icons.llama.fi/knit-finance.png
Amun,"Amun is a leading provider of index tokens across multiple blockchains, enabling token holders to gain broad exposures to different smart contract platforms and DeFi sectors. The indexes are rebalanced regularly, and token holders own fractions of the underlying constituents. Our index tokens can be redeemed by burning the token on our platform to receive the underlying tokens.",Indexes,,,,,,Live,,@amun,https://icons.llama.fi/amun-tokens.png
Fyde Protocol,"Fyde Treasury Protocol enables the crypto ecosystem to diversify portfolios & treasuries, unlock token liquidity, and generate yield. The protocol introduces an innovation of the Liquid Vault that creates large multi-asset liquidity vaults directly accessible by the user's native governance token.",Yield Aggregator,http://www.fyde.fi,,,,,Live,,@FydeTreasury,https://icons.llama.fi/fyde-protocol.jpg
Ebisu V2,"Ebisu is a Stablecoin Credit Market. Using a CDP model, users are able to borrow ebUSD against BTC, ETH, and USD pegged assets at competitive, market-set interest rates. ebUSD holders can participate in these credit markets by providing liquidity to Stability Pools and DEXs, earning real yield from borrower interest and liquidation gains.",CDP,https://ebisu.money/,,,,,Live,,@Ebisu_Finance,https://icons.llama.fi/ebisu-v2.jpg
Elixir,"The Elixir network is a new primitive, purpose-built to power the next generation of institutional liquidity. Elixir powers deUSD – a fully collateralized, yield-bearing synthetic dollar. Elixir is the most widely adopted network by RWAs: exclusively bringing funds from BlackRock, Hamilton Lane, and others to DeFi for the first time through deUSD. The Elixir network is secured by 30,000+ global validators.",Yield,https://www.elixir.xyz,,,"$321,787",,Live,,@elixir,https://icons.llama.fi/elixir.jpg
Volmex,Tokenized volatility protocol built on Ethereum,Yield,https://volmex.finance/,,,,,Live,,@volmexfinance,https://icons.llama.fi/volmex.jpg
BoringDAO,"BoringDAO is a decentralized bridge that connects all blockchain assets, we offer users a safe way to maximize their utilization rate of crypto assets.",Cross Chain Bridge,https://www.boringdao.com/,,,"$102,045",,Live,,@TheBoringDAO,https://icons.llama.fi/boringdao.jpg
Corn Kernels,Kernels are off-chain points that represent your share of the initial $CORN Community Airdrop,Farm,https://usecorn.com/,,,,,Live,,@use_corn,https://icons.llama.fi/corn-kernels.jpg
Cat in a Box,A dynamic lending protocol for yield-bearing assets.,Lending,https://catinabox.finance,,,,,Live,,@catinaboxfi,https://icons.llama.fi/cat-in-a-box.jpg
Solid Yield,"Decentralized banking platform that converts deposits into SoUSD, a yield-bearing digital dollar that automatically earns returns across trusted DeFi protocols.",Yield,https://solid.xyz,,,,,Live,,@SolidYield,https://icons.llama.fi/solid-yield.jpg
OneSwap,"A fully decentralized exchange protocol on Smart Contract, with permission-free token listing and automated market making.",Dexs,https://www.oneswap.net,,,$1.8M,,Live,,@OneSwap,https://icons.llama.fi/oneswap.jpg
Lybra V1,Lybra Finance is developing the next generation of Omnichain LSD-based stablecoins,CDP,,,,,,Live,,@LybraFinanceLSD,https://icons.llama.fi/lybra-v1.jpg
Goldsand by InshAllah,Shariah compliant Ethereum (and soon Solana) staking. Purified from interest with competitive yield,Liquid Staking,https://goldsand.fi/,,,,,Live,,@inshAllahfi,https://icons.llama.fi/goldsand-by-inshallah.jpg
Perennial V1,"Perennial is a decentralized derivatives protocol built from first-principles to be a powerful, flexible, and composable primitive that can scale to meet the needs of DeFi traders, liquidity providers, and developers.",Derivatives,https://perennial.finance,,,,,Live,,@perenniallabs,https://icons.llama.fi/perennial-v1.jpg
Timeswap V2,Timeswap is the first oracleless lending/borrowing protocol. Timeswap enables the creation of money markets for ANY ERC-20 tokens.,Lending,https://app.timeswap.io,,,,,Live,,@TimeswapLabs,https://icons.llama.fi/timeswap-v2.jpg
Arcade.xyz,Decentralized Loan Marketplace for NFTs.,NFT Lending,https://www.arcade.xyz,,,"$55,984",,Live,,@Arcade_xyz,https://icons.llama.fi/arcade.xyz.jpg
PrismaLST,The end game for liquid staking tokens. A non-custodial and decentralized Ethereum LST-backed stablecoin.,CDP,,,,,,Live,,@PrismaFi,https://icons.llama.fi/prismalst.jpg
Sudoswap V2,"SudoSwap V2 includes features like on-chain royalties, adaptable creator settings, ERC-1155 support, and conditional orders, alongside introducing fee streaming and gas optimizations",NFT Marketplace,https://sudoswap.xyz,,,,,Live,,@sudoswap,https://icons.llama.fi/sudoswap.png
Invariant Group,Invariant Group is a Swiss-based digital assets manager focused on niche opportunities.,Risk Curators,https://invariant.group/,,,,,Live,,@invariantgroup,https://icons.llama.fi/invariant-group.jpg
Alchemist,"A combination of Defi platforms that include, Crucible which is more than just a smart wallet, it's a vault in the form of an NFT, MistX DEX, Copper their launchpad, and Sandwiched a tool for viewing if your transactions on other dexes have been affected by front-running.",Yield,https://www.alchemist.wtf,,,"$777,922",,Live,,@_alchemistcoin,https://icons.llama.fi/alchemist.jpg
Charm Finance V1,An ecosystem of innovative products within DeFi,Liquidity Manager,https://charm.fi/,,,,,Live,,@CharmFinance,https://icons.llama.fi/charm-finance.jpg
Mesher,Money Market Protocol and the Oracle for Korea’s Digital Asset Market(detailed in https://docs.donkey.fund/about/whitepaper/english-whitepaper),Lending,https://center.mesher.io,,,,,Live,,@mesherOfficial,https://icons.llama.fi/mesher.png
Orderly Chain,"Orderly Chain is a blockchain that uses the OP Stack to enable fast, secure, and scalable trading across multiple blockchains by recording and settling transactions",Canonical Bridge,https://orderly.network/,,,$23.6M,,Live,,@OrderlyNetwork,https://icons.llama.fi/orderly-chain.png
xSigma,xSigma Finance is a decentralized stablecoin exchange that provides the cheapest transactions for customers and a mining platform for liquidity providers.,Dexs,,,,"$49,896",,Live,,@xSigma5,https://icons.llama.fi/xsigma.jpg
SMARDEX AMM,SMARDEX sophisticated fine-tuned algorithm transforms impermanent loss to impermanent gain!,Dexs,https://smardex.io,,,$18.0M,,Live,,@SmarDex,https://icons.llama.fi/smardex-amm.jpg
SPOT Cash,The first durable decentralized flatcoin. SPOT is an inflation-resistant stable asset. Holders of SPOT benefit from durable long-term stability. Any SPOT holder can pair it with USDC to generate volume-based fees without impermanent loss by staking on Uniswap.,Algo-Stables,https://www.spot.cash,,,,,Live,,@AmpleforthOrg,https://icons.llama.fi/spot-cash.jpg
Pell Network,"Pell uses BTC and its LSD to provide actively validated services (AVS) to BTC ecosystem projects, plug the gap in ecosystem security, reduce cost to develop ecosystem applications and optimise yield avenue for BTC holders. Pell aims to become the largest shared liquidity and cryptonomic security layer in the BTC ecosystem across market cycles",Restaking,https://pell.network/,,,,,Live,,@Pell_Network,https://icons.llama.fi/pell-network.png
Cega V1,Cega offers safer and transparent yield strategies as defi's first exotic options protocol.,Options,,,,,,Live,,@cega_fi,https://icons.llama.fi/cega.jpg
Swerve,Swerve is a community fork of curve.fi designed for efficient stablecoin trading.,Dexs,https://swerve.fi/,,,,,Live,,@SwerveFinance,https://icons.llama.fi/swerve.jpg
Sturdy V2,Sturdy enables anyone to create a liquid money market for any token. Sturdy uses a novel two-tier architecture to isolate risk between assets while avoiding liquidity fragmentation. The base layer consists of risk-isolated pools; aggregation built on top enables lenders to select which collateral assets can be used as collateral for their deposits.,Lending,https://v2.sturdy.finance/,,,,,Live,,@SturdyFinance,https://icons.llama.fi/sturdy-v2.jpg
Napier,"A modular yield tokenization protocol that enables you to own, manage, create any yield products without permissions.",Yield,https://app.napier.finance/,,,,,Live,,@NapierFinance,https://icons.llama.fi/napier.jpg
OnX Finance,"OnX Finance is a yield aggregating platform specifically designed for yield generating tokens such as liquid staking, LP tokens, and vault tokens to unlock new yield opportunities combining vaults and lending.",Yield Aggregator,,,,"$12,653",,Live,,@OnXFinance,https://icons.llama.fi/onx-finance.jpg
Contango V1,"Contango is a unique decentralized market offering expirables, contracts to buy or sell an asset at a set price and date in the future",Derivatives,https://contango.xyz/,,,,,Live,,@Contango_xyz,https://icons.llama.fi/contango.png
Metronome V1,Metronome is the worlds first autonomous cryptocurrency.,Yield,https://metronome.io/,,,$6.1M,,Live,,@MetronomeDAO,https://icons.llama.fi/metronome-v1.jpg
Bunni V2,"Bunni v2 is the leading Uniswap V4 hook, a shapeshifting DEX that maximizes LP yields via dynamic, automated pools combining swap fees with lending APYs (e.g., 13% on USDC-USDT). Features: LDFs for gas-efficient custom liquidity shapes, Shapeshifting for market adaptation, autonomous rebalancing, rehypothecation to Aave/Yearn, volatility-based fees, Surge Fee MEV protection, am-AMM auctions, auto-compounding.",Dexs,https://bunni.xyz/,,,,,Live,,@bunni_xyz,https://icons.llama.fi/bunni-v2.png
Umee,"The most programmable, safety-first, autonomous lending algorithm built as a blockchain. Umee is reshaping the global debt markets in Web3.",Lending,,,,"$197,114",,Live,,@ux_xyz,https://icons.llama.fi/umee.jpg
Euclid Finance,Building Omnichain Liquid Restake Assets,Liquid Restaking,,,,,,Live,,@Euclidfi,https://icons.llama.fi/euclid-finance.jpg
Juicebox V3,"Join thousands of projects using Juicebox to fund, operate, and scale their ideas & communities transparently on Ethereum.",Launchpad,https://juicebox.money/,,,,,Live,,@juiceboxETH,https://icons.llama.fi/juicebox.png
Siren,Decentralized option markets on Ethereum.,Options,https://siren.xyz/,,,"$95,922",,Live,,@sirenprotocol,https://icons.llama.fi/siren.png
Clearpool Lending,Clearpool is a decentralized marketplace for unsecured institutional capital. It allows institutions to borrow funds from a decentralized network of lenders without the need for collateral.,Uncollateralized Lending,https://clearpool.finance,,,,,Live,,@ClearpoolFin,https://icons.llama.fi/clearpool-lending.png
TanX.fi,"The decentralized order-book exchange for traders crafted by traders. Gasless, Instant, Multi-Chain, Secure, Trustless. Powered by @StarkWareLtd",Dexs,https://www.tanx.fi,,,,,Live,,@tanXfinance,https://icons.llama.fi/tanx.fi.png
Ancient8,"Ancient8 Chain is a gaming-focused community-driven Ethereum Layer 2, powered by the OP Stack and enhanced with Celestia, designed to address the scalability and adoption challenges faced by web3 gaming and consumer DApps",Chain,https://ancient8.gg/,,,$5.6M,,Live,,@Ancient8_gg,https://icons.llama.fi/ancient8.png
PowerFlow,Token bridge to Titan Chain; Staking products with competitive APR.,Bridge,https://powerflow.asia,,,,,Live,,@powerflow_titan,https://icons.llama.fi/powerflow.jpg
Orion Pools,The Orion Protocol is an open source protocol that provides liquidity and token swaps through its suite of persistent smart contracts enabling a trustless and fully decentralized trading ecosystem. It connects and aggregates the orderbooks of the largest centralized and decentralized liquidity sources in the industry on the most popular networks to minimize price volatility and slippage and maximize security and accessibility.,Dexs,https://orion.xyz/,,,,,Live,,@BuildOnLumia,https://icons.llama.fi/orion-pools.jpg
Prime Staked ETH,PrimeStaked allows EigenLayer restakers to retain liquidity on their restaked assets and earn extra rewards,Liquid Restaking,https://app.primestaked.com/#/restake,,,,,Live,,@PrimeStaked,https://icons.llama.fi/prime-staked-eth.png
The Tokenized Bitcoin,imToken is an easy and secure digital wallet trusted by millions,Bridge,,,,,,Live,,@tokenlon,https://icons.llama.fi/the-tokenized-bitcoin.png
Apostro,"Money markets for professional & institutional traders. Specialized vaults for BTCfi, stablecoins & more",Risk Curators,https://www.apostro.xyz/,,,,,Live,,@apostroxyz,https://icons.llama.fi/apostro.jpg
Cytonic Airdrop Campaign,The Cytonic airdrop campaign is designed to incentivize users and help bootstrap the initial blockchain TVL and ecosystem,Farm,https://www.cytonic.com/,,,,,Live,,@cytonic_com,https://icons.llama.fi/cytonic-airdrop-campaign.jpg
Velvet V3,"Velvet.Capital is a DeFi platform that allows users to create, manage, and launch on-chain funds and portfolios, with tools for automated trading and earning yield",Yield,https://dapp.velvet.capital/Referred/6956901b440d4fc522b2eb7b,,,,,Live,,@Velvet_Capital,https://icons.llama.fi/velvet.capital.png
Yield Protocol,"Yield Protocol brings collateralized fixed-rate,fixed-term borrowing and lending and interest rate markets to decentralized finance.",Lending,https://www.yo.xyz/,,,,,Live,,@yield,https://icons.llama.fi/yield-protocol.jpg
